PETALUMA		SONOMA						
122.617	38.267							
MO	DA	YEAR	TMAX	TMIN	SOL	PRCP	RH	WIND
6	26	2000	23.9	11.1	308	0	77.35	3
6	27	2000	23.9	11.1	318	0	76.5	3
6	28	2000	22.8	11.7	293	0.761	80.4	3
6	29	2000	20.6	11.1	239	0	84.35	3
6	30	2000	18.3	10.6	335	1.269	82.1	2
7	1	2000	19.4	8.9	324	0	78.75	2
7	2	2000	19.4	8.3	320	0	80.4	2
7	3	2000	21.7	7.2	325	0	76.2	2
7	4	2000	23.9	6.1	343	0	73.5	2
7	5	2000	17.8	9.4	294	0	84.3	3
7	6	2000	19.4	6.7	272	0	81.95	2
7	7	2000	18.9	10.6	280	0	80.8	3
7	8	2000	23.3	10	276	1.015	78.35	2
7	9	2000	26.7	7.8	333	0	74.35	2
7	10	2000	25.6	11.1	304	0	74.95	2
7	11	2000	23.9	11.7	310	0	77.3	2
7	12	2000	21.1	12.2	248	0	79.3	2
7	13	2000	20.6	11.7	289	0	77.45	3
7	14	2000	23.9	10.6	305	0	75.15	2
7	15	2000	21.7	11.1	302	0	78.6	2
7	16	2000	17.2	11.7	136	0	86.3	3
7	17	2000	26.7	12.2	282	0	-1	3
7	18	2000	25	6.7	329	0	72.65	2
7	19	2000	26.7	6.7	345	0	70.45	2
7	20	2000	27.2	8.3	322	0	71.55	2
7	21	2000	24.4	10	306	0	77.8	2
7	22	2000	25	9.4	324	0	74.55	2
7	23	2000	30.6	7.8	348	0	64.7	2
7	24	2000	27.8	8.3	335	0	70.05	2
7	25	2000	27.8	8.9	323	0	67.95	2
7	26	2000	22.8	8.9	338	0	73.05	3
7	27	2000	26.7	7.8	314	0	69.9	2
7	28	2000	28.9	8.3	327	0	69.75	2
7	29	2000	28.3	9.4	316	0	73.85	2
7	30	2000	30	10	305	0	70.9	2
7	31	2000	33.9	10	317	0	64.95	1
8	1	2000	33.9	11.7	193	0	62.3	1
8	2	2000	33.3	10	311	0	62.45	2
8	3	2000	27.2	11.7	295	0	72.8	2
8	4	2000	25.6	11.1	296	0	73.85	2
8	5	2000	26.1	11.1	308	0	74.05	2
8	6	2000	26.7	11.1	310	0	71.6	2
8	7	2000	18.3	11.7	225	0	84.95	3
8	8	2000	20	11.7	225	0	82.25	3
8	9	2000	21.1	11.7	283	0	75	3
8	10	2000	21.1	9.4	249	0	79.05	3
8	11	2000	30.6	6.7	320	0	63.55	1
8	12	2000	30	7.8	322	0	64.3	2
8	13	2000	28.3	6.1	319	0	64.6	2
8	14	2000	30	7.8	320	0	61.65	2
8	15	2000	30	11.7	312	0.254	61.75	2
8	16	2000	31.7	8.3	315	0	58.95	2
8	17	2000	27.8	7.2	314	0	60.05	2
8	18	2000	25	6.7	314	0	65.1	2
8	19	2000	22.2	8.3	307	0	74.55	2
8	20	2000	26.1	6.1	302	0	68.05	2
8	21	2000	28.9	7.2	298	0	67.1	1
8	22	2000	21.7	9.4	257	0.254	80.5	2
8	23	2000	20	12.8	225	0	79.45	3
8	24	2000	28.9	11.1	273	0	69.2	2
8	25	2000	28.9	7.2	302	0	67.65	2
8	26	2000	26.7	11.1	269	0	71.55	2
8	27	2000	23.3	10.6	254	0.254	76.2	2
8	28	2000	25.6	11.1	269	0	73.15	2
8	29	2000	16.7	12.2	76	0	82.5	2
8	30	2000	17.2	13.3	48	0.508	87	1
8	31	2000	22.2	11.1	182	0	79.1	2
9	1	2000	18.3	13.3	84	4.569	80.9	2
9	2	2000	20.6	9.4	181	1.269	74.65	2
9	3	2000	20.6	6.7	281	0	76.45	3
9	4	2000	21.7	5	280	0.254	71.65	2
9	5	2000	25.6	9.4	274	0	65.35	2
9	6	2000	31.1	8.9	279	0	51.15	2
9	7	2000	32.2	7.2	277	0	54.55	1
9	8	2000	27.2	7.8	271	0.254	68.55	2
9	9	2000	26.1	6.1	267	0	70.05	1
9	10	2000	23.3	5.6	258	0	77.35	2
9	11	2000	30.6	8.3	254	0	64.4	2
9	12	2000	31.1	6.7	205	0	64.2	2
9	13	2000	28.3	15	131	0.254	57.85	1
9	14	2000	23.9	13.9	240	0	79.45	3
9	15	2000	21.7	12.2	238	0	81.95	3
9	16	2000	28.3	11.1	233	0	71.75	2
9	17	2000	34.4	9.4	254	0	62.15	1
9	18	2000	36.1	10.6	248	0	54.95	1
9	19	2000	36.7	10.6	246	0.254	55.55	1
9	20	2000	31.7	11.7	235	0	62.65	2
9	21	2000	19.4	14.4	67	0.508	84.5	2
9	22	2000	20.6	8.9	106	0.508	78.7	1
9	23	2000	24.4	7.2	234	0	73.9	2
9	24	2000	28.3	8.9	222	0	66.05	1
9	25	2000	30	6.1	234	0	65.2	1
9	26	2000	23.3	11.1	212	0	76.9	2
9	27	2000	20	13.3	175	0.508	81.5	3
9	28	2000	22.2	8.3	163	0	75.15	1
9	29	2000	28.3	7.2	211	0.508	67.6	1
9	30	2000	32.2	8.9	218	0.254	62.35	1
10	1	2000	27.2	10	218	0	72.6	2
10	2	2000	23.9	6.7	216	0.254	72.8	2
10	3	2000	22.2	6.1	199	0	76.8	2
10	4	2000	22.8	11.1	180	0	74.1	2
10	5	2000	21.1	10.6	158	0	79	2
10	6	2000	18.9	10	157	0	82.95	2
10	7	2000	17.2	11.1	145	0	83.35	2
10	8	2000	22.8	10.6	195	0	70.05	2
10	9	2000	18.3	10	87	1.015	86.1	2
10	10	2000	16.7	6.1	88	1.269	80.2	2
10	11	2000	16.7	5	72	0	84.45	1
10	12	2000	19.4	5.6	159	0	75.1	1
10	13	2000	21.1	3.3	192	0	71.95	1
10	14	2000	21.7	4.4	197	0	76.1	2
10	15	2000	22.2	6.1	151	0	72	1
10	16	2000	27.2	3.3	192	0	65.85	1
10	17	2000	24.4	8.9	246	0	70.15	2
10	18	2000	23.3	5.6	180	0	68.35	2
10	19	2000	25	9.4	162	0.254	74	1
10	20	2000	19.4	6.1	106	0	87.05	2
10	21	2000	23.9	7.2	186	1.269	53.45	4
10	22	2000	24.4	13.9	193	0	17.35	4
10	23	2000	25.6	6.1	179	0	40.55	2
10	24	2000	24.4	2.8	166	0	54.85	1
10	25	2000	16.1	12.2	49	13.95	84.45	3
10	26	2000	16.1	11.1	67	18.02	84.6	3
10	27	2000	19.4	6.7	158	0	74.85	2
10	28	2000	13.9	7.2	32	13.19	90.65	2
10	29	2000	16.1	5.6	131	3.553	78.25	2
10	30	2000	16.1	5.6	86	5.584	87	1
10	31	2000	21.1	3.9	158	0	70.8	2
11	1	2000	17.8	3.3	117	0	79	1
11	2	2000	21.7	6.7	155	0	74.35	1
11	3	2000	25	7.2	156	0	61.7	2
11	4	2000	19.4	3.3	146	0	75.8	2
11	5	2000	17.8	8.3	113	0	79.55	2
11	6	2000	21.1	6.1	157	0	55.55	3
11	7	2000	23.3	5	150	0	54.45	2
11	8	2000	16.7	2.8	123	0	81	3
11	9	2000	13.3	1.1	126	0	75.6	2
11	10	2000	13.3	-3.3	135	0	70.45	1
11	11	2000	14.4	-3.3	123	0	73.3	1
11	12	2000	15.6	-4.4	138	0	65.75	1
11	13	2000	10	-4.4	51	6.599	93.05	1
11	14	2000	12.8	0	112	0.254	81.7	1
11	15	2000	12.8	7.2	35	3.553	84.15	1
11	16	2000	15	0.6	136	0	75.05	1
11	17	2000	17.2	-3.3	139	0	66.9	1
11	18	2000	16.1	-3.3	137	0	71.6	1
11	19	2000	16.7	-1.1	123	0	70.35	1
11	20	2000	16.1	-2.2	127	0	74.05	2
11	21	2000	10	3.3	23	9.391	96.9	1
11	22	2000	15	3.9	97	0	83.7	1
11	23	2000	11.7	5.6	46	0.254	91.5	1
11	24	2000	13.3	6.7	73	0	89.45	2
11	25	2000	11.7	6.7	55	0.254	94.35	1
11	26	2000	13.9	2.8	83	0	89	2
11	27	2000	10.6	3.3	46	0	93.75	2
11	28	2000	11.1	7.8	34	0	92.45	3
11	29	2000	15.6	3.9	96	7.36	80.9	3
11	30	2000	16.1	3.3	92	0	81.25	1
12	1	2000	15	2.2	99	0.254	81.7	1
12	2	2000	15	-1.1	122	0	83.4	1
12	3	2000	12.8	-0.6	93	0	88.65	3
12	4	2000	13.9	0.6	87	0	85.6	1
12	5	2000	12.8	0	92	0	85.4	2
12	6	2000	10	2.2	74	0	90.95	2
12	7	2000	16.7	5.6	83	0	76.7	1
12	8	2000	17.8	5	109	0	78.15	1
12	9	2000	12.8	9.4	31	0	90.75	1
12	10	2000	13.9	1.1	41	0	82.45	1
12	11	2000	11.1	4.4	36	6.345	90.1	2
12	12	2000	13.9	3.9	99	0	83.85	1
12	13	2000	12.8	6.1	33	3.046	94.25	2
12	14	2000	12.8	7.8	25	11.16	93.4	2
12	15	2000	16.1	5.6	116	0	78.85	2
12	16	2000	15	1.7	112	0	78.65	2
12	17	2000	17.8	-1.1	115	0	69.35	1
12	18	2000	15.6	-1.1	116	0	63.85	3
12	19	2000	16.7	2.2	167	0	70.4	2
12	20	2000	14.4	0.6	86	0	76.6	1
12	21	2000	13.9	-1.1	49	0.508	89.55	1
12	22	2000	13.9	3.3	60	1.523	87.35	1
12	23	2000	12.2	3.3	50	0.254	89.75	1
12	24	2000	14.4	3.3	99	0	81.35	1
12	25	2000	13.9	-1.1	98	0	73.35	1
12	26	2000	15.6	-2.2	114	0	74.65	2
12	27	2000	14.4	-0.6	105	0	75.6	2
12	28	2000	15.6	-3.3	118	0	70.15	1
12	29	2000	15.6	-3.9	102	0	74.75	1
12	30	2000	15.6	-2.8	118	0	74.8	1
12	31	2000	15.6	0.6	92	0	80.65	1
1	1	2001	15	-0.6	115	0	81	2
1	2	2001	15.6	-2.2	113	0	79.85	2
1	3	2001	16.1	-1.7	118	0	73.75	1
1	4	2001	15	-2.2	122	0	78.9	1
1	5	2001	17.2	-3.3	123	0	73.45	1
1	6	2001	14.4	-2.2	113	0	79.55	2
1	7	2001	11.7	1.7	45	2.792	87.25	3
1	8	2001	13.9	2.2	77	8.883	80.8	2
1	9	2001	9.4	-1.1	34	2.031	94.6	2
1	10	2001	12.8	7.2	30	18.52	86.6	4
1	11	2001	8.9	6.1	17	21.06	86.75	4
1	12	2001	13.3	1.7	126	0	76.8	2
1	13	2001	12.2	1.7	120	0	81.55	2
1	14	2001	12.2	0	126	0	79.5	2
1	15	2001	13.9	-0.6	137	0	59.25	3
1	16	2001	13.3	-1.1	194	0	51.35	2
1	17	2001	13.9	-4.4	139	0	64.05	2
1	18	2001	12.2	-3.9	103	0	74	1
1	19	2001	15.6	-0.6	121	0	70.5	1
1	20	2001	11.7	-0.6	73	0	80.55	2
1	21	2001	11.7	-1.1	74	0	82.95	2
1	22	2001	17.2	-2.8	130	0	73.35	1
1	23	2001	10.6	3.9	18	14.46	89.7	3
1	24	2001	12.2	-0.6	126	0	79.15	2
1	25	2001	8.9	-0.6	15	20.05	92.35	3
1	26	2001	10.6	0.6	66	17.51	89.6	2
1	27	2001	15	-0.6	146	0	72.05	2
1	28	2001	13.9	-2.8	135	0	72.75	1
1	29	2001	13.9	1.1	148	2.031	74.75	2
1	30	2001	14.4	-3.3	130	0	68.2	1
1	31	2001	17.2	-3.9	154	0	65.1	1
2	1	2001	15	-2.8	140	0	73.15	1
2	2	2001	15	0.6	85	0	71.6	1
2	3	2001	20.6	0.6	148	0	72.15	1
2	4	2001	23.3	2.2	155	0	76.15	1
2	5	2001	18.9	2.8	152	0.254	78.65	1
2	6	2001	12.8	1.7	164	0	66.65	4
2	7	2001	15	-1.1	171	0	47.95	3
2	8	2001	14.4	-3.3	155	0	59.05	2
2	9	2001	10.6	4.4	62	12.69	85.35	2
2	10	2001	11.1	4.4	132	6.091	78.3	2
2	11	2001	10	1.1	123	9.899	79.25	2
2	12	2001	6.7	-0.6	37	10.4	87.7	2
2	13	2001	17.8	-1.1	143	0	62.75	2
2	14	2001	13.9	-2.8	171	0	75.15	1
2	15	2001	12.8	3.9	159	0	81.5	2
2	16	2001	13.9	3.9	105	0	74.85	3
2	17	2001	12.8	6.7	35	7.614	78.5	3
2	18	2001	13.3	8.3	61	2.284	89.7	2
2	19	2001	12.8	8.3	58	15.22	85.55	3
2	20	2001	13.3	8.9	55	7.36	82.5	3
2	21	2001	15	4.4	168	12.69	76.6	2
2	22	2001	11.7	5	130	13.95	77.3	3
2	23	2001	12.8	2.2	179	1.777	75.35	2
2	24	2001	12.8	5	70	15.99	83.25	4
2	25	2001	15	3.3	150	13.45	77.5	2
2	26	2001	18.3	2.2	164	0	71.35	2
2	27	2001	21.7	1.7	212	0	58.75	2
2	28	2001	18.9	0.6	211	0	58	2
3	1	2001	13.3	-1.7	108	1.777	78	1
3	2	2001	13.9	1.1	127	1.523	77.25	2
3	3	2001	11.7	-1.1	87	3.3	87.15	3
3	4	2001	13.9	6.7	24	35.02	89.7	4
3	5	2001	16.1	6.7	155	1.015	78.45	3
3	6	2001	17.8	6.7	161	0	79.95	2
3	7	2001	17.8	6.7	183	0	84.75	2
3	8	2001	15.6	1.7	193	0	83.6	2
3	9	2001	15.6	2.2	208	0	77	3
3	10	2001	17.2	2.8	232	0	71.1	3
3	11	2001	18.9	0	202	0	78.9	1
3	12	2001	20	2.2	231	0	74.7	2
3	13	2001	15	7.2	106	0	84.55	2
3	14	2001	20	1.7	241	0	72.25	2
3	15	2001	16.7	1.7	156	0	77.3	2
3	16	2001	16.1	2.8	235	0.254	76.5	2
3	17	2001	22.8	4.4	236	0	76.5	2
3	18	2001	23.9	2.8	249	0	75.75	2
3	19	2001	24.4	4.4	212	0	78.5	1
3	20	2001	26.1	7.8	229	0	76.65	1
3	21	2001	18.3	6.7	183	0	88.55	2
3	22	2001	17.2	10	159	0	78.65	2
3	23	2001	17.2	7.8	193	0	78.4	2
3	24	2001	16.7	8.3	116	1.777	86.05	2
3	25	2001	17.2	5	230	0.508	80	2
3	26	2001	17.2	3.3	267	0	77.2	3
3	27	2001	19.4	3.9	246	0	72.95	3
3	28	2001	18.9	8.3	268	0	84.2	3
3	29	2001	18.3	6.1	275	0.254	81.5	2
3	30	2001	25.6	3.9	271	0.254	71.15	2
3	31	2001	22.8	6.1	280	0	74.95	3
4	1	2001	16.1	3.9	277	0	80.15	3
4	2	2001	13.3	0.6	243	0	68.3	3
4	3	2001	12.8	-2.8	291	0	67.95	2
4	4	2001	16.1	-1.1	242	0	68.85	2
4	5	2001	17.2	0	289	0	74.95	2
4	6	2001	12.2	6.1	99	7.614	82.4	3
4	7	2001	14.4	1.7	259	0.508	70.35	3
4	8	2001	12.8	-0.6	213	0	75.4	2
4	9	2001	16.1	0.6	265	0	72.35	3
4	10	2001	15.6	3.9	291	0	70.6	4
4	11	2001	14.4	3.3	247	0	76	4
4	12	2001	16.7	0	285	0	71.9	2
4	13	2001	13.3	1.1	257	0.254	76.7	3
4	14	2001	16.7	-0.6	285	0	73.9	2
4	15	2001	15	0	298	0	77.3	2
4	16	2001	18.3	-0.6	242	1.015	-1	3
4	17	2001	20.6	6.1	291	0	72.8	2
4	18	2001	17.2	3.9	183	0.254	75.05	2
4	19	2001	13.9	3.9	249	0	78.8	3
4	20	2001	11.7	1.1	97	15.48	81.05	2
4	21	2001	17.2	1.1	317	0	78.65	2
4	22	2001	18.9	2.2	300	0	81.15	2
4	23	2001	22.8	2.2	309	0	73.9	1
4	24	2001	25.6	4.4	315	0	72.85	2
4	25	2001	26.1	7.2	310	0	74.05	2
4	26	2001	15.6	7.8	257	0	89.8	3
4	27	2001	15	7.8	225	0	88	3
4	28	2001	16.1	5.6	268	0	73.95	4
4	29	2001	18.3	3.9	321	0	70.5	2
4	30	2001	21.1	4.4	323	0	80.9	2
5	1	2001	21.7	6.7	332	0	71.95	3
5	2	2001	23.9	6.1	344	0	44.1	4
5	3	2001	27.2	6.1	344	0	46.45	3
5	4	2001	27.8	2.8	331	0	57.75	2
5	5	2001	25	5	332	0.254	65.5	2
5	6	2001	28.9	3.9	335	0	57.6	2
5	7	2001	31.7	5.6	336	0	60.95	2
5	8	2001	32.2	6.7	336	0.254	62.2	2
5	9	2001	23.3	5	337	0.508	71.75	2
5	10	2001	27.8	5	332	0	65.65	2
5	11	2001	25.6	6.1	326	0.254	70.4	2
5	12	2001	17.8	10.6	242	0	79.25	3
5	13	2001	16.7	6.7	274	0	81.55	3
5	14	2001	17.8	5.6	293	0	78.5	3
5	15	2001	19.4	12.2	365	0	86.25	3
5	16	2001	22.8	8.3	334	0	74.7	3
5	17	2001	24.4	5.6	339	0	73.15	2
5	18	2001	25	7.2	339	0	66.35	2
5	19	2001	27.8	6.7	341	0	70.8	2
5	20	2001	27.8	9.4	315	0	69.1	2
5	21	2001	30.6	8.9	342	0	69.95	2
5	22	2001	23.3	10.6	325	0	78.05	3
5	23	2001	21.7	9.4	325	0	80.6	3
5	24	2001	22.8	8.9	331	0	74.8	2
5	25	2001	17.2	8.9	253	0	84.8	3
5	26	2001	15	8.9	193	0	89.3	3
5	27	2001	14.4	7.2	187	0	82.5	3
5	28	2001	20.6	3.9	347	0	75.15	3
5	29	2001	25.6	5	351	0	65.1	2
5	30	2001	35	7.2	352	0.508	58.8	1
5	31	2001	35.6	10.6	356	0	56.25	2
6	1	2001	21.7	8.3	325	0	-1	3
6	2	2001	20.6	6.7	357	0	71.65	3
6	3	2001	22.2	7.2	360	0	59.95	3
6	4	2001	23.9	6.1	357	0	66.25	2
6	5	2001	23.9	6.1	344	0	68.3	3
6	6	2001	26.1	7.8	354	0	61.6	3
6	7	2001	30	9.4	357	0	55.35	2
6	8	2001	21.7	9.4	358	0	73	3
6	9	2001	23.3	7.8	362	0	74.4	2
6	10	2001	22.2	6.1	353	0	69.95	3
6	11	2001	22.2	10	295	0	72.55	3
6	12	2001	25	10	362	0	66.35	3
6	13	2001	30	8.9	369	0	44.6	2
6	14	2001	31.7	10	323	0	55.75	2
6	15	2001	29.4	7.8	363	0.254	63.85	2
6	16	2001	30.6	7.2	361	0	61.9	2
6	17	2001	29.4	7.2	347	0	58.35	2
6	18	2001	31.7	7.8	360	0.254	53	2
6	19	2001	31.1	8.9	359	0.508	50.85	2
6	20	2001	34.4	9.4	359	1.523	56.8	2
6	21	2001	27.8	11.1	323	0	57.45	3
6	22	2001	28.3	9.4	356	0	63.85	2
6	23	2001	22.2	6.1	307	0	74.4	2
6	24	2001	20.6	6.7	302	0	71.6	2
6	25	2001	19.4	10	156	0	73.1	2
6	26	2001	21.7	9.4	193	0	69.95	2
6	27	2001	18.3	14.4	62	0.508	83.95	2
6	28	2001	21.7	10.6	323	0	76.85	2
6	29	2001	26.7	8.3	348	0.254	71.2	2
6	30	2001	28.3	10	354	0	62.85	2
7	1	2001	28.9	7.2	363	0	61.05	2
7	2	2001	35	7.8	355	0	58.6	2
7	3	2001	37.2	12.8	335	0	53.6	2
7	4	2001	31.7	12.2	286	0	60.5	2
7	5	2001	27.2	11.1	299	0	74.5	2
7	6	2001	26.7	7.2	353	0	71.4	2
7	7	2001	28.9	9.4	338	0	66.6	2
7	8	2001	26.1	10.6	328	0	70.1	3
7	9	2001	21.1	11.7	300	0	79.15	3
7	10	2001	21.7	12.2	270	0	75.3	3
7	11	2001	18.9	12.8	274	0	75.65	3
7	12	2001	21.7	12.2	285	0	79.7	3
7	13	2001	25.6	11.1	302	0	76	2
7	14	2001	21.1	8.9	328	0	77.25	2
7	15	2001	24.4	8.9	307	0	74.65	2
7	16	2001	18.3	8.3	320	0	80.5	2
7	17	2001	22.2	8.3	320	0	73.6	2
7	18	2001	26.1	7.2	339	0	71.05	2
7	19	2001	20	11.7	310	0	81.25	3
7	20	2001	21.7	10	304	0	76.8	2
7	21	2001	21.7	8.9	312	0	76.95	2
7	22	2001	26.1	7.8	333	0	71.9	2
7	23	2001	25.6	11.1	309	0	74.65	2
7	24	2001	25	10.6	300	0	75.95	2
7	25	2001	24.4	12.8	315	0	75.2	3
7	26	2001	22.8	11.1	259	0	80.05	2
7	27	2001	23.9	10.6	299	0	76.35	2
7	28	2001	27.2	10.6	307	0	70.45	2
7	29	2001	25	8.3	333	0	73.25	2
7	30	2001	21.1	11.7	314	0	80.05	3
7	31	2001	25	10	299	0	75.95	2
8	1	2001	24.4	7.8	328	0	74.55	2
8	2	2001	25	9.4	308	0	74.7	2
8	3	2001	21.7	11.1	278	0	81.3	3
8	4	2001	22.2	12.2	295	0	81	3
8	5	2001	22.8	10.6	325	0	77.8	3
8	6	2001	28.3	9.4	331	0	69.3	2
8	7	2001	30	8.9	301	0	69.2	2
8	8	2001	30	11.1	313	0	67.35	2
8	9	2001	23.9	12.8	279	0	75.6	3
8	10	2001	22.2	10	293	0	74.25	3
8	11	2001	21.1	9.4	271	0	79.05	3
8	12	2001	20	11.1	248	0	79.15	3
8	13	2001	20	11.1	296	0	78.05	3
8	14	2001	27.2	11.7	274	0	72.25	2
8	15	2001	27.2	9.4	277	0	70.95	2
8	16	2001	28.3	7.8	308	0	68.7	2
8	17	2001	29.4	8.3	301	0	65.95	2
8	18	2001	28.3	7.2	310	0	66.7	2
8	19	2001	27.8	7.2	303	0	67.75	2
8	20	2001	20.6	10	249	0	75.75	2
8	21	2001	23.3	6.7	297	0	74.4	2
8	22	2001	22.8	12.2	278	0	76.85	3
8	23	2001	24.4	12.8	276	0	79.35	3
8	24	2001	26.7	11.7	277	0	72.15	2
8	25	2001	28.9	8.3	298	0	64.95	2
8	26	2001	31.1	8.3	293	0	64.35	2
8	27	2001	31.1	9.4	296	0	59.65	2
8	28	2001	29.4	10	292	0	58.65	2
8	29	2001	27.8	9.4	283	0	70.5	2
8	30	2001	23.3	12.8	227	0	75.55	2
8	31	2001	26.7	11.1	266	0	71.95	2
9	1	2001	25.6	11.1	261	0	73.25	2
9	2	2001	27.8	8.3	283	0	68.95	2
9	3	2001	30.6	7.8	284	0	56.25	2
9	4	2001	26.7	8.3	271	0	69.3	2
9	5	2001	25	8.9	278	0	67.05	2
9	6	2001	30.6	5.6	277	0	59.7	1
9	7	2001	30	6.1	276	0	62.15	2
9	8	2001	23.9	10.6	242	0	73.85	2
9	9	2001	21.7	10	191	0	75.15	2
9	10	2001	24.4	8.9	248	0	72.3	2
9	11	2001	22.8	9.4	247	0	72.95	2
9	12	2001	15	11.1	75	0	90.5	3
9	13	2001	23.3	11.1	201	0	76.15	2
9	14	2001	29.4	10	237	0	70.45	2
9	15	2001	22.8	10.6	218	0	76.9	2
9	16	2001	18.9	11.1	195	0	82.45	2
9	17	2001	22.8	10.6	211	0	76.4	3
9	18	2001	21.7	10.6	197	0	79.25	2
9	19	2001	25.6	10	210	0	73.15	2
9	20	2001	22.2	11.1	215	0	78.2	3
9	21	2001	22.8	10	194	0	76.15	2
9	22	2001	26.7	9.4	194	0	71.1	2
9	23	2001	21.1	10.6	197	0	78.45	2
9	24	2001	21.7	12.2	134	0	77.9	2
9	25	2001	23.3	10.6	214	0	75.3	2
9	26	2001	25.6	9.4	228	0	72.85	2
9	27	2001	21.1	9.4	199	0	74.25	2
9	28	2001	23.3	7.2	228	0	62	2
9	29	2001	27.8	6.1	230	0	58.35	2
9	30	2001	33.3	6.7	224	0	58.6	2
10	1	2001	32.2	11.1	219	0	63.05	2
10	2	2001	26.1	10.6	205	0	72.25	2
10	3	2001	29.4	10	206	0	67.3	2
10	4	2001	16.7	13.3	55	0	84.35	3
10	5	2001	19.4	8.3	167	0	79.8	2
10	6	2001	21.7	6.1	189	0	78.65	1
10	7	2001	20	8.9	120	0	79.3	2
10	8	2001	23.3	8.3	183	0	67.35	1
10	9	2001	26.1	5	210	0	58.45	2
10	10	2001	27.8	4.4	204	0	59.3	1
10	11	2001	27.2	10	167	0	63.75	2
10	12	2001	34.4	8.9	204	0	44.65	2
10	13	2001	31.1	6.1	205	0	49.2	1
10	14	2001	33.3	7.2	186	0	48.6	1
10	15	2001	29.4	8.3	175	0	58.95	2
10	16	2001	18.3	8.9	107	0	81.05	2
10	17	2001	22.2	7.8	156	0	72	2
10	18	2001	26.7	5	186	0	67.4	1
10	19	2001	26.7	4.4	128	0	63.55	1
10	20	2001	18.9	8.9	146	0	80	2
10	21	2001	15	9.4	93	0	84.8	2
10	22	2001	22.2	8.9	162	0	72.85	2
10	23	2001	23.3	9.4	179	0	69.75	2
10	24	2001	26.7	3.3	172	0	51.15	1
10	25	2001	26.1	8.3	243	0	52.95	1
10	26	2001	22.8	8.3	145	0	66.7	2
10	27	2001	16.7	8.3	65	0	84.2	2
10	28	2001	18.3	8.3	81	0	80.65	1
10	29	2001	18.3	12.8	57	0.254	76.55	2
10	30	2001	17.8	10.6	79	14.97	89.6	2
10	31	2001	20	8.3	138	0	77.75	1
11	1	2001	21.7	6.7	134	0.254	74.25	1
11	2	2001	21.7	6.7	145	0	75.6	1
11	3	2001	23.9	5	151	0	71.5	1
11	4	2001	24.4	5.6	155	0.254	72.45	2
11	5	2001	22.8	3.3	135	0.254	71.7	1
11	6	2001	17.8	3.9	131	0	77.45	2
11	7	2001	22.8	1.7	155	0	65.4	1
11	8	2001	23.9	0.6	147	0	64.4	2
11	9	2001	23.3	4.4	139	0	65.65	2
11	10	2001	17.8	4.4	65	17.51	82	2
11	11	2001	17.8	13.3	51	3.046	88.85	3
11	12	2001	16.1	10.6	30	40.35	91.25	2
11	13	2001	15.6	8.3	52	2.538	90.8	2
11	14	2001	17.2	9.4	56	2.284	90.75	2
11	15	2001	18.3	11.1	106	0	87	1
11	16	2001	16.1	11.7	35	2.792	93.8	1
11	17	2001	17.2	4.4	139	0	82.65	1
11	18	2001	17.8	3.3	84	0.254	82.95	2
11	19	2001	17.2	10.6	63	1.015	84.75	2
11	20	2001	20	13.9	68	0	86.3	1
11	21	2001	15.6	13.9	21	39.34	95.6	2
11	22	2001	17.2	8.3	129	0	82.15	2
11	23	2001	13.9	7.2	58	0	80	2
11	24	2001	13.9	4.4	130	4.061	85.25	4
11	25	2001	12.8	1.7	69	0	83.85	1
11	26	2001	13.9	2.2	103	0	80.05	1
11	27	2001	15	-1.7	130	0	64.35	1
11	28	2001	12.2	6.7	28	41.62	79.45	3
11	29	2001	15	5	138	1.015	82.45	2
11	30	2001	13.9	0	99	1.523	79.8	1
12	1	2001	12.8	8.9	19	1.015	95.35	4
12	2	2001	15	6.1	109	5.584	79.6	4
12	3	2001	12.8	4.4	91	4.569	82.5	2
12	4	2001	12.2	0.6	90	0	79.5	2
12	5	2001	13.3	5	24	9.137	92.7	1
12	6	2001	17.8	8.9	97	0	89.3	2
12	7	2001	15.6	3.3	110	0.254	81.7	1
12	8	2001	13.3	1.7	75	0.508	91.15	2
12	9	2001	14.4	4.4	104	0.761	72.2	2
12	10	2001	15	2.8	120	0	66.65	4
12	11	2001	12.8	3.3	101	0	75.85	3
12	12	2001	13.3	0.6	98	0	83.45	1
12	13	2001	11.7	2.2	95	18.78	88	2
12	14	2001	12.2	3.9	108	4.315	70.3	4
12	15	2001	13.3	1.7	90	0	70.25	2
12	16	2001	11.1	5.6	43	1.777	81.65	2
12	17	2001	15	4.4	84	10.4	80.9	2
12	18	2001	12.8	0.6	76	0	82.7	1
12	19	2001	12.2	6.7	76	4.315	87.55	2
12	20	2001	10	7.2	27	24.87	89.7	4
12	21	2001	11.7	2.2	108	1.015	85.25	2
12	22	2001	11.7	8.3	37	17.51	90.1	2
12	23	2001	15	2.8	125	0	80.95	1
12	24	2001	12.2	1.1	96	0	84.7	3
12	25	2001	11.7	6.7	43	0.254	83.8	2
12	26	2001	9.4	8.9	22	0	92.4	4
12	27	2001	11.7	11.1	29	0	73.65	2
12	28	2001	10	10	9	0	89.1	4
12	29	2001	12.2	11.7	42	0	92.6	2
12	30	2001	12.8	12.2	16	0	96.5	-1
12	31	2001	14.4	10.6	36	1.015	-1	-1
1	1	2002	13.9	11.7	16	51.01	-1	-1
1	2	2002	15.6	5.6	48	41.11	-1	-1
