PointSanPedro		MARIN						
122.55	38.11666667							
MO	DA	YEAR	TMAX	TMIN	SOL	PRCP	RH	WIND
10	7	2005	21.7	6.7	183	0	68.85	2
10	8	2005	21.7	6.1	194	0	66.35	2
10	9	2005	22.2	4.4	194	0	72.1	1
10	10	2005	25.6	5.6	194	0	68.05	1
10	11	2005	17.8	6.7	183	0	83.25	1
10	12	2005	20.6	5.6	161	0	79.65	1
10	13	2005	29.4	5.6	186	0	62.95	1
10	14	2005	21.1	7.2	170	0	74.7	2
10	15	2005	20	8.9	141	0	74.85	2
10	16	2005	28.9	8.3	182	0	54.25	1
10	17	2005	27.2	6.1	179	0	61.4	2
10	18	2005	16.1	14.4	46	0	79.65	3
10	19	2005	19.4	8.3	144	0	78.9	2
10	20	2005	21.7	10	139	0	80.95	1
10	21	2005	18.3	5.6	128	0.761	84.45	1
10	22	2005	17.8	7.2	136	0.508	81.85	1
10	23	2005	19.4	8.3	128	0.508	82.65	1
10	24	2005	16.1	8.9	117	0.508	85.1	2
10	25	2005	17.8	11.7	108	0	74.55	2
10	26	2005	15.6	8.3	53	3.3	76.5	2
10	27	2005	17.2	9.4	137	0	73.3	2
10	28	2005	18.3	12.8	60	6.853	73.15	2
10	29	2005	18.3	6.7	130	0	76.7	1
10	30	2005	20	3.9	152	0	69.7	1
10	31	2005	22.8	4.4	151	0	63.15	1
11	1	2005	19.4	6.1	128	0	69.6	1
11	2	2005	16.7	7.2	107	0	67.95	2
11	3	2005	16.7	3.3	91	4.822	79	2
11	4	2005	18.9	7.8	119	2.284	72.7	2
11	5	2005	17.2	3.9	124	0	77.85	1
11	6	2005	16.1	8.3	47	0	92.15	1
11	7	2005	17.2	11.7	47	7.107	87.6	2
11	8	2005	17.8	9.4	106	7.107	77.5	1
11	9	2005	20	8.9	123	0	74.5	2
11	10	2005	21.1	6.7	118	0	64.1	1
11	11	2005	17.8	7.2	87	0	79.1	1
11	12	2005	18.9	4.4	120	0	75.5	1
11	13	2005	21.1	3.9	121	0	77.6	1
11	14	2005	23.9	9.4	128	0	69.05	2
11	15	2005	24.4	8.9	140	0	48.75	2
11	16	2005	23.3	5.6	129	0	52.3	1
11	17	2005	23.3	4.4	130	1.269	58.7	1
11	18	2005	22.8	5	126	0	60.5	1
11	19	2005	21.7	3.9	129	0	58.6	1
11	20	2005	20.6	3.9	126	0	66.3	1
11	21	2005	20.6	2.8	125	0	66.15	1
11	22	2005	22.2	5	30	0	63.6	0
11	23	2005	21.7	3.3	121	0	64.7	1
11	24	2005	14.4	2.2	72	0	85.1	1
11	25	2005	16.7	9.4	89	6.345	77.45	3
11	26	2005	15	3.9	124	0	51.45	2
11	27	2005	14.4	0	103	0	64.1	1
11	28	2005	11.1	2.2	48	19.54	77.3	1
11	29	2005	16.1	5	54	4.315	82.35	1
11	30	2005	12.2	6.7	64	5.076	78.4	1
12	1	2005	15	9.4	6	64.97	88.1	4
12	2	2005	13.9	5	116	0	65.85	2
12	3	2005	13.3	2.8	117	0	61.8	2
12	4	2005	12.8	0	94	0	66.65	1
12	5	2005	13.9	-0.6	116	0	70.4	1
12	6	2005	14.4	-1.7	116	0	69	1
12	7	2005	10	1.1	42	0	83	1
12	8	2005	15.6	5.6	82	0	72.95	1
12	9	2005	21.1	2.8	109	0	65.15	1
12	10	2005	15.6	1.7	109	0	71.65	1
12	11	2005	16.1	2.2	93	0	73.6	1
12	12	2005	11.7	5	44	0	84.7	1
12	13	2005	13.3	1.7	41	0	78.85	1
12	14	2005	13.3	0.6	91	0	75.1	1
12	15	2005	13.3	0.6	97	0	69.45	1
12	16	2005	5.6	0.6	20	0	91	1
12	17	2005	6.7	4.4	18	28.68	88.7	2
12	18	2005	15	6.7	14	92.13	90.8	3
12	19	2005	15.6	7.8	29	6.599	83.95	2
12	20	2005	16.1	7.2	27	18.02	81	1
12	21	2005	15.6	11.7	11	22.08	95.1	2
12	22	2005	15.6	13.3	16	22.84	94.5	3
12	23	2005	16.1	12.8	27	0	90.2	1
12	24	2005	16.1	10.6	92	0	87.8	2
12	25	2005	13.3	11.7	14	18.02	93.65	2
12	26	2005	15.6	10	65	4.822	79	2
12	27	2005	14.4	10.6	17	21.82	84.45	3
12	28	2005	16.7	6.7	102	0.254	79.55	2
12	29	2005	10	6.7	27	1.015	94.8	1
12	30	2005	15	9.4	10	75.38	88.85	4
12	31	2005	15.6	7.2	68	91.11	79.9	4
1	1	2006	13.3	9.4	12	23.09	82.85	3
1	2	2006	12.2	8.3	18	16.24	85.55	2
1	3	2006	11.7	3.9	27	17.25	87.45	1
1	4	2006	15	10	105	1.777	81.6	1
1	5	2006	15	8.9	98	0	79.8	2
1	6	2006	17.8	6.7	113	0.254	76.1	1
1	7	2006	16.1	7.2	89	1.269	82.7	1
1	8	2006	14.4	2.2	111	0	73.7	1
1	9	2006	15.6	0.6	115	0	73.25	1
1	10	2006	11.7	2.2	56	0	92.4	1
1	11	2006	16.7	4.4	60	1.015	78.7	1
1	12	2006	12.8	8.9	142	0	85.95	1
1	13	2006	14.4	7.2	94	2.792	79.05	2
1	14	2006	12.2	8.3	57	6.853	76.5	3
1	15	2006	12.8	2.2	123	0	69.85	2
1	16	2006	12.2	2.8	77	0	75	1
1	17	2006	13.3	3.3	79	10.91	78.05	2
1	18	2006	13.3	5	96	5.33	79.3	2
1	19	2006	13.3	1.7	120	0	77.45	1
1	20	2006	12.2	0	123	0	81.85	1
1	21	2006	12.2	3.3	67	2.031	84.65	1
1	22	2006	16.1	1.7	132	0	64.25	2
1	23	2006	20	0	132	0	64.75	1
1	24	2006	15.6	3.3	131	0	71.15	1
1	25	2006	12.8	1.1	67	0.508	83.65	2
1	26	2006	13.3	3.3	93	0	74.8	1
1	27	2006	12.2	3.3	64	4.569	81.1	1
1	28	2006	12.8	5.6	18	9.137	89	2
1	29	2006	15	5.6	111	0	82.6	1
1	30	2006	14.4	5.6	33	6.853	82.6	2
1	31	2006	13.3	1.7	86	0	82.35	1
2	1	2006	12.8	7.2	31	4.569	90.75	2
2	2	2006	17.2	8.9	82	0	83.65	1
2	3	2006	16.1	7.8	74	0.254	85.55	1
2	4	2006	15.6	8.3	129	3.3	69.8	2
2	5	2006	16.7	0.6	157	0	66.55	1
2	6	2006	16.1	5	133	0	72.3	2
2	7	2006	20.6	2.2	153	0	63.5	1
2	8	2006	20	3.3	156	0	68.85	1
2	9	2006	20.6	5	157	0	64.2	1
2	10	2006	21.1	3.9	160	0	68.6	1
2	11	2006	17.8	3.9	152	0	82.3	1
2	12	2006	20	4.4	153	0	72.6	1
2	13	2006	21.7	3.3	167	0	66.6	1
2	14	2006	19.4	3.3	168	0	69.35	3
2	15	2006	12.8	1.7	167	0	57.65	2
2	16	2006	11.7	-3.3	170	0	69.05	1
2	17	2006	6.1	-1.1	33	3.3	89.35	1
2	18	2006	8.9	-1.1	72	0.761	84.6	1
2	19	2006	10	0	146	0	77.1	1
2	20	2006	13.3	-1.1	178	0	69.45	1
2	21	2006	15.6	-2.2	178	0	65	1
2	22	2006	16.1	-1.7	178	0	70.15	1
2	23	2006	18.3	1.1	177	0	69.55	1
2	24	2006	19.4	3.9	186	0	65.55	1
2	25	2006	15	1.7	178	0	82.3	2
2	26	2006	11.7	3.3	37	15.48	87.1	1
2	27	2006	15	10.6	19	53.04	86.35	4
2	28	2006	13.3	2.8	110	8.629	79.65	2
3	1	2006	13.9	2.2	182	6.599	75.65	2
3	2	2006	13.3	6.1	190	4.061	72.2	2
3	3	2006	12.2	1.1	141	12.94	76.8	2
3	4	2006	12.2	0.6	139	0	71.6	2
3	5	2006	12.2	9.4	23	61.16	77.1	3
3	6	2006	13.3	6.1	96	21.57	88.25	2
3	7	2006	13.9	7.2	181	4.822	75.7	2
3	8	2006	13.9	1.1	157	0	78.3	2
3	9	2006	12.2	3.3	205	3.3	68	3
3	10	2006	9.4	0.6	119	6.599	-1	1
3	11	2006	10.6	0.6	184	4.061	72.1	2
3	12	2006	9.4	0.6	80	8.122	87.6	1
3	13	2006	12.2	-1.1	141	10.4	77.35	3
3	14	2006	13.3	6.1	176	5.33	73.9	2
3	15	2006	13.3	7.8	137	0.254	67.55	2
3	16	2006	13.9	8.3	118	9.899	81.65	3
3	17	2006	14.4	6.1	197	0	74.7	2
3	18	2006	15	1.7	219	0	72.1	2
3	19	2006	16.1	4.4	231	0	63.1	2
3	20	2006	12.2	3.9	100	8.122	74.15	2
3	21	2006	12.8	3.3	105	2.538	78.5	1
3	22	2006	15	1.7	172	0	79.15	1
3	23	2006	16.7	3.3	192	0	74.95	2
3	24	2006	13.9	10.6	67	28.17	87.8	3
3	25	2006	13.9	8.9	122	11.16	78.15	3
3	26	2006	17.8	2.8	223	0	72.05	1
3	27	2006	13.9	2.2	118	7.107	83.65	2
3	28	2006	13.9	5	115	2.284	77.25	2
3	29	2006	12.2	8.9	93	3.3	83.55	1
3	30	2006	13.3	8.9	72	1.269	83.3	2
3	31	2006	13.3	5	93	8.376	81.55	3
4	1	2006	13.9	3.3	167	2.284	78.45	2
4	2	2006	13.3	8.9	66	27.41	80.55	2
4	3	2006	14.4	8.3	112	5.838	83.75	2
4	4	2006	13.9	7.2	69	12.94	81.3	2
4	5	2006	15	4.4	170	0.508	74.35	1
4	6	2006	15.6	5.6	215	0	75.5	1
4	7	2006	13.9	5	99	9.391	81.65	2
4	8	2006	15.6	8.3	204	0	73.2	2
4	9	2006	15.6	7.8	123	1.015	80.95	1
4	10	2006	15	7.2	193	0.761	76.05	2
4	11	2006	13.3	9.4	31	49.74	84.75	3
4	12	2006	13.9	9.4	45	11.16	88.65	1
4	13	2006	22.2	10	221	0	71.8	1
4	14	2006	18.9	9.4	180	0	72.2	2
4	15	2006	13.9	8.3	141	7.868	70.55	3
4	16	2006	13.3	5.6	112	18.78	72.75	2
4	17	2006	15.6	1.7	262	0.508	64.95	2
4	18	2006	19.4	2.8	263	0	55.4	1
4	19	2006	21.7	3.9	263	0	66.45	1
4	20	2006	19.4	5	258	0	73.85	1
4	21	2006	19.4	5.6	231	0	74.4	2
4	22	2006	16.1	8.9	214	0	68.95	3
4	23	2006	16.7	8.9	175	0	68.3	2
4	24	2006	15	10	62	0	65.9	1
4	25	2006	15.6	7.8	115	0	69.3	1
4	26	2006	18.3	7.2	257	0	77.1	2
4	27	2006	20	6.7	261	0	74.8	2
4	28	2006	17.2	9.4	267	0	72.65	3
4	29	2006	17.2	10.6	193	0	72.4	2
4	30	2006	22.2	8.3	274	0	72.3	1
5	1	2006	24.4	5.6	278	0	69.8	1
5	2	2006	22.8	7.2	278	0	70.35	2
5	3	2006	14.4	7.8	266	0	79	4
5	4	2006	16.7	10.6	249	0	72.7	3
5	5	2006	16.7	7.8	142	0	77	2
5	6	2006	18.9	5.6	272	0	69.15	2
5	7	2006	20.6	7.8	269	0	69.85	2
5	8	2006	23.9	6.1	282	0	68.2	1
5	9	2006	21.7	6.7	277	0	68.9	2
5	10	2006	26.7	6.1	268	0	67.9	1
5	11	2006	20	8.3	275	0	80.5	2
5	12	2006	21.1	7.2	262	0	72.45	2
5	13	2006	21.7	6.1	287	0	60.55	2
5	14	2006	28.3	7.2	270	0	61.7	1
5	15	2006	22.2	10	278	0	76.5	2
5	16	2006	23.3	11.1	384	0	65.9	2
5	17	2006	19.4	7.8	273	0	82.05	2
5	18	2006	18.3	8.3	256	0	75.95	2
5	19	2006	13.9	9.4	70	0	87.05	1
5	20	2006	20	7.8	208	0	75.3	2
5	21	2006	18.3	12.2	116	0	75.05	1
5	22	2006	17.2	7.8	247	0	71.4	3
5	23	2006	19.4	12.2	212	0	63.25	3
5	24	2006	21.7	13.3	241	0	61.9	2
